Run,Graph,Index,Y_Axis          Y2_Axis,Data,Data,Data,Data,Data,Data,Data,Data,Data
Secs,Secs,,PndVol,PndVol,PndArea,TipWdth,WetTipW,Contrst,Sharp,Black,White,Edge
30001.1333,30000.0333,252,4.42,4.42,10.737,2.0631,2.0333,255,208,0,255,105
30121.1333,30120.0333,253,4.454,4.454,10.804,2.062,2.0333,255,209,0,255,105
30241.1333,30240.0333,254,4.455,4.455,10.807,2.062,2.0333,255,216,0,255,105
30361.1333,30360.0333,255,4.439,4.439,10.776,2.0633,2.0333,255,220,0,255,105
30481.1333,30480.0333,256,4.466,4.466,10.829,2.0636,2.0333,255,217,0,255,105
30601.1333,30600.0333,257,4.437,4.437,10.772,2.0634,2.0333,255,212,0,255,105
30721.1333,30720.0333,258,4.43,4.43,10.76,2.0626,2.0333,255,221,0,255,105
30841.1333,30840.0333,259,4.436,4.436,10.769,2.0635,2.0333,255,209,0,255,105
30961.1333,30960.0333,260,4.471,4.471,10.84,2.063,2.0333,255,211,0,255,105
31081.1333,31080.0333,261,4.446,4.446,10.79,2.0615,2.0247,255,210,0,255,105
31201.1333,31200.0333,262,4.462,4.462,10.818,2.0632,2.0333,255,209,0,255,105
31321.1333,31320.0333,263,4.446,4.446,10.789,2.0616,2.0333,255,211,0,255,105
31441.1333,31440.0333,264,4.419,4.419,10.74,2.0618,2.0333,255,211,0,255,105
31561.1333,31560.0333,265,4.432,4.432,10.764,2.0626,2.0333,255,213,0,255,105
31681.1333,31680.0333,266,4.473,4.473,10.843,2.0642,2.0333,255,210,0,255,105
31801.1333,31800.0333,267,4.448,4.448,10.793,2.0617,2.0333,255,210,0,255,105
31921.1333,31920.0333,268,4.432,4.432,10.763,2.0618,2.0333,255,228,0,255,105
32041.1333,32040.0333,269,4.442,4.442,10.779,2.0642,2.0333,255,218,0,255,105
32161.1333,32160.0333,270,4.455,4.455,10.807,2.0637,2.0162,255,212,0,255,105
32281.1333,32280.0333,271,4.439,4.439,10.776,2.0639,2.0333,255,211,0,255,105
32401.1333,32400.0333,272,4.448,4.448,10.792,2.0628,2.0333,255,212,0,255,105
32521.1333,32520.0333,273,4.451,4.451,10.796,2.0629,2.0333,255,209,0,255,105
32641.1333,32640.0333,274,4.458,4.458,10.812,2.0618,2.0247,255,221,0,255,105
32761.1333,32760.0333,275,4.425,4.425,10.748,2.0635,2.0333,255,214,0,255,105
32881.1333,32880.0333,276,4.437,4.437,10.773,2.0612,2.0333,255,236,0,255,105
33001.1333,33000.0333,277,4.423,4.423,10.745,2.0613,2.0333,255,211,0,255,105
33121.1333,33120.0333,278,4.444,4.444,10.786,2.0615,2.0333,255,211,0,255,105
33241.1333,33240.0333,279,4.457,4.457,10.812,2.0624,2.0333,255,211,0,255,105
33361.1333,33360.0333,280,4.455,4.455,10.809,2.0617,2.0333,255,210,0,255,105
33481.1333,33480.0333,281,4.446,4.446,10.789,2.0618,2.0333,255,210,0,255,105
33601.1333,33600.0333,282,4.437,4.437,10.772,2.0631,2.0333,255,212,0,255,105
33721.1333,33720.0333,283,4.429,4.429,10.757,2.0634,2.0333,255,210,0,255,105
33841.1333,33840.0333,284,4.44,4.44,10.778,2.0632,2.0333,255,221,0,255,105
33961.1333,33960.0333,285,4.433,4.433,10.764,2.0637,2.0333,255,208,0,255,105
34081.1333,34080.0333,286,4.438,4.438,10.772,2.0643,2.0333,255,216,0,255,105
34201.1333,34200.0333,287,4.431,4.431,10.76,2.0634,2.0333,255,211,0,255,105
34321.1333,34320.0333,288,4.436,4.436,10.771,2.0635,2.0333,255,207,0,255,105
34441.1333,34440.0333,289,4.444,4.444,10.787,2.0619,2.0333,255,209,0,255,105
34561.1333,34560.0333,290,4.439,4.439,10.775,2.0638,2.0333,255,210,0,255,105
34681.1333,34680.0333,291,4.434,4.434,10.766,2.0633,2.0333,255,208,0,255,105
34801.1333,34800.0333,292,4.447,4.447,10.792,2.0611,2.0333,255,210,0,255,105
34921.1333,34920.0333,293,4.438,4.438,10.773,2.0639,2.0333,255,212,0,255,105
