Time ADSA [s],Time Gravimetry [s],CO2 Density [g/mL],Sample Density [g/mL],Interfacial Tension [mN/m]
58080.0333,771060,0.043516876,0.951088364,19.79
58200.0333,771180,0.043516808,0.951088364,19.86
58320.0333,771300,0.043516743,0.951088364,19.75
58440.0333,771420,0.043516675,0.951088364,19.73
58560.0333,771540,0.043516609,0.951088364,19.72
58680.0333,771540,0.043516609,0.951088364,19.83
58800.0333,771720,0.043516542,0.951088364,19.85
58920.0333,771840,0.043516476,0.951088364,19.85
59040.0333,771960,0.04351641,0.951088364,19.83
59160.0333,772080,0.043516342,0.951088364,19.88
59280.0333,772200,0.043516277,0.951088364,19.83
59400.0333,772320,0.043516209,0.951088364,19.7
59520.0333,772440,0.043516143,0.951088364,19.72
59640.0333,772560,0.043564176,0.951088364,19.75
59760.0333,772680,0.043642506,0.951088364,19.78
59880.0333,772860,0.043642438,0.951088364,19.78
60000.0333,772980,0.043663756,0.951088364,19.71
60120.0333,772980,0.043663756,0.951088364,19.79
60240.0333,772980,0.043663756,0.951088364,20.2
60360.0333,772980,0.043663756,0.951088364,20.56
60480.0333,772980,0.043663756,0.951088364,20.81
60600.0333,772980,0.043663756,0.951088364,21.04
60720.0333,772980,0.043663756,0.951088364,21.31
60840.0333,772980,0.043663756,0.951088364,21.33
60960.0333,774720,0.016921566,0.954301969,22.27
61080.0333,774720,0.016921566,0.954301969,22.34
61200.0333,774720,0.016921566,0.954301969,22.22
61320.0333,774720,0.016921566,0.954301969,21.97
61440.0333,774720,0.016921566,0.954301969,22.31
61560.0333,774720,0.016921566,0.954301969,22.35
61680.0333,774720,0.016921566,0.954301969,22.28
61800.0333,774720,0.016921566,0.954301969,22.29
61920.0333,774840,0.01647408,0.954301969,22.32
62040.0333,774960,0.016579561,0.954301969,22.26
62160.0333,775080,0.016579385,0.954301969,22.38
62280.0333,775260,0.016579209,0.954301969,22.45
62400.0333,775380,0.016579032,0.954301969,22.27
62520.0333,775500,0.016578856,0.954301969,22.31
62640.0333,775620,0.01657868,0.954301969,22.2
62760.0333,775740,0.016578504,0.954301969,22.34
62880.0333,775860,0.016578328,0.954301969,22.26
63000.0333,775980,0.016578153,0.954301969,22.23
63120.0333,776100,0.016577976,0.954301969,22.4
63240.0333,776220,0.016577799,0.954301969,22.4
63360.0333,776220,0.016577799,0.954301969,22.31
63480.0333,776400,0.016577623,0.954301969,22.35
63600.0333,776520,0.016577448,0.954301969,22.32
63720.0333,776640,0.016577272,0.954301969,22.45
63840.0333,776760,0.016577096,0.954301969,22.45
63960.0333,776880,0.016576918,0.954301969,22.22
64080.0333,777000,0.016576743,0.954301969,22.4
64200.0333,777120,0.016576567,0.954301969,22.38
64320.0333,777240,0.016576391,0.954301969,22.29
64440.0333,777360,0.016576215,0.954301969,22.36
64560.0333,777480,0.016576039,0.954301969,22.08
64680.0333,777660,0.016575861,0.954301969,22.36
64800.0333,777780,0.016575686,0.954301969,22.3
64920.0333,777900,0.01657551,0.954301969,22.27
65040.0333,778020,0.016575335,0.954301969,22.29
65160.0333,778140,0.016575158,0.954301969,22.4
65280.0333,778260,0.016574981,0.954301969,22.38
65400.0333,778380,0.016574805,0.954301969,22.32
65520.0333,778500,0.01657463,0.954301969,22.17
65640.0333,778620,0.016574453,0.954301969,22.34
65760.0333,778740,0.016574277,0.954301969,22.36
